URL,Title,Department,Field,Credit,Professor,Class Format,Period,Language
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Kazuto Ataka,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_44724?locale=en,ACADEMIC PROJECT Advanced Biosciences B,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Akio Kanai Kazuharu Arakawa Haruo Suzuki Hiroki Kuroda Megumu Tsujimoto Masaru Tomita Tomoyoshi Soga Mitsuhiro Watanabe Yasuhiro Naito,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44666?locale=en,ACADEMIC PROJECT Internet Civilization,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Keisuke Uehara Keiji Takeda Hiroyuki Kusumoto Osamu Nakamura Rodney Van Meter D Tadashi Okoshi Satoru Tezuka,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44800?locale=en,PUBLIC PHILOSOPHY,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Interdisciplinary Subjects,2 Unit,Tomoko Kanasugi Kan Suzuki,Online (Live),Thu 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44801?locale=en,EDUCATION & SPORTS POLICY,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Advanced Subjects - Series of Policy Management,2 Unit,Tsugumasa Suzuki Tomoko Kanasugi Kan Suzuki,Online (Live),Thu 2nd,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Kazuto Ataka,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_44670?locale=en,ACADEMIC PROJECT HCI Remixed,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Toshiyuki Masui Yasuto Nakanishi,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44776?locale=en,ACADEMIC PROJECT Global Governance and Regional Strategy,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoko Hirose Ken Jimbo Motohiro Tsuchiya Koichiro Tanaka Eiichi Tajima Toshihiro Nakayama Tomoki Kamo Michito Tsuruoka Yo Nonaka Haolan Zheng,Online (Live),,English
https://syllabus.sfc.keio.ac.jp//courses/2021_44679?locale=en,ACADEMIC PROJECT Mobile Methods: Practice,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Fumitoshi Kato Hajime Ishikawa,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44668?locale=en,ACADEMIC PROJECT Internet Technology,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Jin Nakazawa Kazunori Takashio Keisuke Uehara Keiji Takeda Hiroyuki Kusumoto Jin Mitsugi Osamu Nakamura Rodney Van Meter D Tadashi Okoshi Satoru Tezuka,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44830?locale=en,CRITICAL MAKING [2nd half of semester](GIGA/GG/GI),MEDIA AND GOVERNANCE,Special Courses,2 Unit,Hiroya Tanaka,Online (Live),"Tue 1st , Tue 2nd",Japanese
https://syllabus.sfc.keio.ac.jp/,ACADEMIC PROJECT Mathematics for AI,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Kazuto Ataka Tatsuya Hagino Hiroya Tanaka Rodney Van Meter D,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_44781?locale=en,ACADEMIC PROJECT Global Governance and Regional Strategy,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoko Hirose Ken Jimbo Motohiro Tsuchiya Koichiro Tanaka Eiichi Tajima Toshihiro Nakayama Tomoki Kamo Michito Tsuruoka Yo Nonaka Haolan Zheng,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44672?locale=en,ACADEMIC PROJECT Creating Shared Value in Practice,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Atsushi Shinjo Kan Suzuki Naohisa Yahagi,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44715?locale=en,ACADEMIC PROJECT Sports Science,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yuji Ohgi Takaaki Kato Junichi Ushiyama,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44703?locale=en,ACADEMIC PROJECT NEURO,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Atsushi Aoyama Kazuto Ataka Masashi Nakatani Shinya Fujii Junichi Ushiyama,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44717?locale=en,ACADEMIC PROJECT The Science of Second Language Learning,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Mutsumi Imai Yuko Nakahama Toshio Ohori Jonathan Trace W,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44719?locale=en,ACADEMIC PROJECT The Architecture of Language and Thought,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yuko Nakahama Toshio Ohori Jonathan Trace W,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44705?locale=en,ACADEMIC PROJECT Area Studies for Global Governance,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoko Hirose Yo Nonaka,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44711?locale=en,ACADEMIC PROJECT Music,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Patrick Savage E Shinya Fujii Nao Tokui Akira Wakita,On campus,,English
https://syllabus.sfc.keio.ac.jp//courses/2021_44707?locale=en,ACADEMIC PROJECT Asian-African corridor initiatives,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoko Hasebe Hiroto Kobayashi Mika Kunieda,Online (Live),,English
https://syllabus.sfc.keio.ac.jp//courses/2021_44701?locale=en,ACADEMIC PROJECT Advanced Biosciences A,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Akio Kanai Kazuharu Arakawa Haruo Suzuki Hiroki Kuroda Megumu Tsujimoto Masaru Tomita Tomoyoshi Soga Mitsuhiro Watanabe Yasuhiro Naito,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Takaaki Kato,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasuhiro Naito,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masaru Tomita,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Manabu Omae,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Eiji Oguma,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Eiji Oguma,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Manabu Omae,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Keisuke Uehara,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Taro Ozawa,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masaru Tomita,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Keisuke Uehara,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Eiichi Tajima,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yuji Ohgi,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Shinichi Ueyama,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Taro Ozawa,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasuhiro Naito,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hiroya Tanaka,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yuji Ohgi,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_30852?locale=en,SOCIAL INNOVATION THROUGH SOCIAL ENTREPRENEURSHIP [1st half of semester],MEDIA AND GOVERNANCE,Program Courses,2 Unit,Kan Suzuki Naohisa Yahagi,Online (Live),"Tue 5th , Tue 6th",Japanese
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masatoshi Tamamura,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 2,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Masatoshi Tamamura,,,
https://syllabus.sfc.keio.ac.jp/,GRADUATION PROJECT 1,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Hiroya Tanaka,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_30849?locale=en,TOTAL DESIGN OF PRIVATE AND PUBLIC PROFITS 1 [1st half of semester],MEDIA AND GOVERNANCE,Program Courses,2 Unit,Akiko Kokubo Gen Miyagaki Hideyuki Inoue Yoshinori Isagai Ken Ito Jiro Kokuryo Atsushi Shinjo Kan Suzuki Masatoshi Tamamura Tomohiro Ichinose Takako Yamada Hideyuki Yasui,On campus,"Wed 6th , Wed 7th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44664?locale=en,ACADEMIC PROJECT Humanities approach to modern society an,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Takahiro Kunieda Mamoru Fujita Yasutake Miyashiro Hasumi Nishikawa,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44636?locale=en,ACADEMIC PROJECT Network Communities2,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Gen Miyagaki Kotomi Shiota Shoko Miyagawa Kan Suzuki Masatoshi Tamamura Yuko Toukairin Takumi Shimizu,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44638?locale=en,ACADEMIC PROJECT Smart Mobility (Society),MEDIA AND GOVERNANCE,Project Courses,1 Unit,Tomoyuki Furutani Manabu Omae,Online (Live),,English
https://syllabus.sfc.keio.ac.jp//courses/2021_44650?locale=en,ACADEMIC PROJECT Software System,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Tatsuya Hagino Takashi Hattori,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44090?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Sachiko Tsukahara,On campus,"Fri 3rd , Fri 4th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44652?locale=en,ACADEMIC PROJECT Platform and Innovation,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoshinori Isagai Jiro Kokuryo Masahiro Kotosaka Miki Akiyama Takumi Shimizu,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Tomoki Kamo,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_44640?locale=en,ACADEMIC PROJECT Smart Mobility (Technology),MEDIA AND GOVERNANCE,Project Courses,1 Unit,Tomoyuki Furutani Manabu Omae,Online (Live),,English
https://syllabus.sfc.keio.ac.jp//courses/2021_44658?locale=en,ACADEMIC PROJECT Legal Practice,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Junya Hoshida Kazumi Ogasawara Kunifumi Saito Hajime Oiso Fumio Shimpo,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44660?locale=en,ACADEMIC PROJECT Creation of Smart City,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Jin Nakazawa Jin Mitsugi Yasuto Nakanishi,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44662?locale=en,ACADEMIC PROJECT China Perspective,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Ken Jimbo Motohiro Tsuchiya Toshihiro Nakayama Tomoki Kamo Haolan Zheng,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44527?locale=en,SEMINAR A,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,4 Unit,Tomoki Kamo,On campus,"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44624?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Tomoyuki Furutani,Online (Live),Mon 3rd,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44644?locale=en,ACADEMIC PROJECT Security Studies 1,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoko Hirose Kazunori Takashio Ken Jimbo Tomoyuki Furutani Manabu Omae Motohiro Tsuchiya Koichiro Tanaka Toshihiro Nakayama Tomoki Kamo Michito Tsuruoka,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44324?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (20),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Naoyo Tamagawa,On campus,"Thu 4th , Thu 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44654?locale=en,ACADEMIC PROJECT Korean Studies,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Isao Yanagimachi Jaepil Ko Takeya Takagi,Online (Live),,Korean
https://syllabus.sfc.keio.ac.jp//courses/2021_44646?locale=en,ACADEMIC PROJECT Security Studies 2,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Yoko Hirose Kazunori Takashio Ken Jimbo Tomoyuki Furutani Manabu Omae Motohiro Tsuchiya Koichiro Tanaka Toshihiro Nakayama Tomoki Kamo Michito Tsuruoka,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44525?locale=en,SEMINAR B (1),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasushi Watanabe,Online (Live),Mon 5th,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44309?locale=en,JAPANESE INTENSIVE 1 (春季休校期間集中開講),MEDIA AND GOVERNANCE,Optional Subjects,4 Unit,Hiromi Hakuto,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44642?locale=en,ACADEMIC PROJECT Mental health and clinical psychology pr,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Akihito Shimazu Masaki Mori Sachiko Mori Yoko Hamada Akiyoshi Okada,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44526?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Yasushi Watanabe,Online (Live),Tue 1st,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44634?locale=en,ACADEMIC PROJECT Network Communities1,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Gen Miyagaki Kotomi Shiota Shoko Miyagawa Kan Suzuki Masatoshi Tamamura Yuko Toukairin Takumi Shimizu,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44632?locale=en,ACADEMIC PROJECT Cognitive Mechanism of Development and L,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Mutsumi Imai Masashi Nakatani Sachiko Mori Yoko Hamada,On campus,,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44648?locale=en,ACADEMIC PROJECT Lifeworld and Publicness,MEDIA AND GOVERNANCE,Project Courses,1 Unit,Eiichi Tajima Haolan Zheng,Online (Live),,Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_44625?locale=en,SEMINAR B (2),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Research Seminars,2 Unit,Tomoyuki Furutani,Online (Live),Mon 4th,Japanese
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Tatsuya Hagino,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yuko Toukairin,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yuko Nakahama,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Hiroya Tanaka,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Osamu Nakamura,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Masatoshi Tamamura,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Tomoyoshi Soga,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yasuhiro Naito,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Kazunori Takashio,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Makiko Nakamuro,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yumi Sugihara,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Jin Nakazawa,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Motohiro Tsuchiya,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Keiji Takeda,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Kan Suzuki,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Masaru Tomita,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Toshihiro Nakayama,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yasuto Nakanishi,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Eiichi Tajima,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Michito Tsuruoka,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Masaki Suwa,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Koichiro Tanaka,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Hasumi Nishikawa,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Haolan Zheng,,,
https://syllabus.sfc.keio.ac.jp/,MASTER SEMINAR,MEDIA AND GOVERNANCE,Special Courses,2 Unit,Yo Nonaka,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (26),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Kota Yamamoto,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25762?locale=en,GERMAN SKILL,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Peter Haeussermann,Online (Live),Fri 2nd,German
https://syllabus.sfc.keio.ac.jp//courses/2021_25763?locale=en,GERMAN SKILL,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Peter Haeussermann,Online (Live),Fri 3rd,German
https://syllabus.sfc.keio.ac.jp//courses/2021_25760?locale=en,GERMAN SKILL,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Andreas Meyer,Online (Live),Tue 3rd,German
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (18),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Tomohisa Nagano,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25761?locale=en,GERMAN SKILL,POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Language Communication,2 Unit,Dagmar Kunst,Online (Live),Mon 2nd,German
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (05),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Aya Nishikimi,,,
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (02),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Naoki Sasaki,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25782?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (23),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,,On campus,"Fri 1st , Fri 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25781?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (05),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Keisuke Uehara,On campus,"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (11),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Reiko Okuma,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25783?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (07),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Syota Kawamoto,On campus,"Tue 1st , Tue 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25789?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (26),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,,On campus,"Fri 4th , Fri 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25777?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (21),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Masanori Ikebe,On campus,"Fri 1st , Fri 2nd",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25778?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (03),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Masaaki Sato,On campus,"Mon 1st , Mon 2nd",Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (06),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Shota Hisanaga,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25784?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (04),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Manabu Sugiura,On campus,"Mon 4th , Mon 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25779?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (15),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Haruhito Watanabe,On campus,"Wed 4th , Wed 5th",Japanese
https://syllabus.sfc.keio.ac.jp//courses/2021_25773?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (09),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Kiyonobu Kojima,On campus,"Tue 4th , Tue 5th",Japanese
https://syllabus.sfc.keio.ac.jp/,PHYSICAL EDUCATION 1 (14),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Wellness Subjects,1 Unit,Reiko Okuma,,,
https://syllabus.sfc.keio.ac.jp//courses/2021_25790?locale=en,FUNDAMENTALS OF INFORMATION TECHNOLOGY 1 (22),POLICY MANAGEMENT / ENVIRONMENT AND INFORMATION STUDIES,Fundamental Subjects - Subjects of Fundamentals of Information Technology,2 Unit,Motokazu Moritani,On campus,"Fri 1st , Fri 2nd",Japanese
